{'Stock Ticker': 'LOCM', 'Date': 200802010900, 'Opening Price': 4.19, 'Peak Price': 4.19, 'Lowest Price': 4.19, 'Close Price': 4.19, 'Volume': 885}
{'Stock Ticker': 'AMZN', 'Date': 200802011356, 'Opening Price': 74.3204, 'Peak Price': 74.5, 'Lowest Price': 74.32, 'Close Price': 74.37, 'Volume': 30990}
{'Stock Ticker': 'AAPL', 'Date': 200802011357, 'Opening Price': 134, 'Peak Price': 134, 'Lowest Price': 133.75, 'Close Price': 133.84, 'Volume': 92170}

{'Stock Ticker': 'LOCM', 'Date': 200802011355, 'Opening Price': 3.95, 'Peak Price': 3.95, 'Lowest Price': 3.94, 'Close Price': 3.94, 'Volume': 500}
{'Stock Ticker': 'AMZN', 'Date': 200802011356, 'Opening Price': 74.3204, 'Peak Price': 74.5, 'Lowest Price': 74.32, 'Close Price': 74.37, 'Volume': 30990}
{'Stock Ticker': 'AAPL', 'Date': 200802011357, 'Opening Price': 134, 'Peak Price': 134, 'Lowest Price': 133.75, 'Close Price': 133.84, 'Volume': 92170}

{'Stock Ticker': 'LOCM', 'Date': 200802011352, 'Opening Price': 3.97, 'Peak Price': 3.97, 'Lowest Price': 3.97, 'Close Price': 3.97, 'Volume': 200}
{'Stock Ticker': 'AMZN', 'Date': 200802011354, 'Opening Price': 74.41, 'Peak Price': 74.42, 'Lowest Price': 74.29, 'Close Price': 74.33, 'Volume': 21964}
{'Stock Ticker': 'AAPL', 'Date': 200802011357, 'Opening Price': 134, 'Peak Price': 134, 'Lowest Price': 133.75, 'Close Price': 133.84, 'Volume': 92170}

{'Stock Ticker': 'LOCM', 'Date': 200802011353, 'Opening Price': 3.98, 'Peak Price': 3.98, 'Lowest Price': 3.98, 'Close Price': 3.98, 'Volume': 300}
{'Stock Ticker': 'AMZN', 'Date': 200802011354, 'Opening Price': 74.41, 'Peak Price': 74.42, 'Lowest Price': 74.29, 'Close Price': 74.33, 'Volume': 21964}
{'Stock Ticker': 'AAPL', 'Date': 200802011357, 'Opening Price': 134, 'Peak Price': 134, 'Lowest Price': 133.75, 'Close Price': 133.84, 'Volume': 92170}

{'Stock Ticker': 'LOCM', 'Date': 200802011352, 'Opening Price': 3.97, 'Peak Price': 3.97, 'Lowest Price': 3.97, 'Close Price': 3.97, 'Volume': 200}
{'Stock Ticker': 'AMZN', 'Date': 200802011353, 'Opening Price': 74.39, 'Peak Price': 74.45, 'Lowest Price': 74.36, 'Close Price': 74.43, 'Volume': 21700}
{'Stock Ticker': 'AAPL', 'Date': 200802011357, 'Opening Price': 134, 'Peak Price': 134, 'Lowest Price': 133.75, 'Close Price': 133.84, 'Volume': 92170}

{'Stock Ticker': 'LOCM', 'Date': 200802011354, 'Opening Price': 3.98, 'Peak Price': 3.98, 'Lowest Price': 3.96, 'Close Price': 3.98, 'Volume': 500}
{'Stock Ticker': 'AMZN', 'Date': 200802011355, 'Opening Price': 74.32, 'Peak Price': 74.39, 'Lowest Price': 74.3, 'Close Price': 74.32, 'Volume': 26357}
{'Stock Ticker': 'AAPL', 'Date': 200802011357, 'Opening Price': 134, 'Peak Price': 134, 'Lowest Price': 133.75, 'Close Price': 133.84, 'Volume': 92170}

{'Stock Ticker': 'LOCM', 'Date': 200802011352, 'Opening Price': 3.97, 'Peak Price': 3.97, 'Lowest Price': 3.97, 'Close Price': 3.97, 'Volume': 200}
{'Stock Ticker': 'AMZN', 'Date': 200802011355, 'Opening Price': 74.32, 'Peak Price': 74.39, 'Lowest Price': 74.3, 'Close Price': 74.32, 'Volume': 26357}
{'Stock Ticker': 'AAPL', 'Date': 200802011357, 'Opening Price': 134, 'Peak Price': 134, 'Lowest Price': 133.75, 'Close Price': 133.84, 'Volume': 92170}

{'Stock Ticker': 'LOCM', 'Date': 200802011353, 'Opening Price': 3.98, 'Peak Price': 3.98, 'Lowest Price': 3.98, 'Close Price': 3.98, 'Volume': 300}
{'Stock Ticker': 'AMZN', 'Date': 200802011355, 'Opening Price': 74.32, 'Peak Price': 74.39, 'Lowest Price': 74.3, 'Close Price': 74.32, 'Volume': 26357}
{'Stock Ticker': 'AAPL', 'Date': 200802011357, 'Opening Price': 134, 'Peak Price': 134, 'Lowest Price': 133.75, 'Close Price': 133.84, 'Volume': 92170}

{'Stock Ticker': 'LOCM', 'Date': 200802011355, 'Opening Price': 3.95, 'Peak Price': 3.95, 'Lowest Price': 3.94, 'Close Price': 3.94, 'Volume': 500}
{'Stock Ticker': 'AMZN', 'Date': 200802011357, 'Opening Price': 74.37, 'Peak Price': 74.46, 'Lowest Price': 74.34, 'Close Price': 74.44, 'Volume': 14924}
{'Stock Ticker': 'AAPL', 'Date': 200802011358, 'Opening Price': 133.84, 'Peak Price': 133.925, 'Lowest Price': 133.8, 'Close Price': 133.88, 'Volume': 39208}

{'Stock Ticker': 'LOCM', 'Date': 200802011353, 'Opening Price': 3.98, 'Peak Price': 3.98, 'Lowest Price': 3.98, 'Close Price': 3.98, 'Volume': 300}
{'Stock Ticker': 'AMZN', 'Date': 200802011357, 'Opening Price': 74.37, 'Peak Price': 74.46, 'Lowest Price': 74.34, 'Close Price': 74.44, 'Volume': 14924}
{'Stock Ticker': 'AAPL', 'Date': 200802011358, 'Opening Price': 133.84, 'Peak Price': 133.925, 'Lowest Price': 133.8, 'Close Price': 133.88, 'Volume': 39208}

{'Stock Ticker': 'LOCM', 'Date': 200802011354, 'Opening Price': 3.98, 'Peak Price': 3.98, 'Lowest Price': 3.96, 'Close Price': 3.98, 'Volume': 500}
{'Stock Ticker': 'AMZN', 'Date': 200802011357, 'Opening Price': 74.37, 'Peak Price': 74.46, 'Lowest Price': 74.34, 'Close Price': 74.44, 'Volume': 14924}
{'Stock Ticker': 'AAPL', 'Date': 200802011358, 'Opening Price': 133.84, 'Peak Price': 133.925, 'Lowest Price': 133.8, 'Close Price': 133.88, 'Volume': 39208}

{'Stock Ticker': 'LOCM', 'Date': 200802011356, 'Opening Price': 3.95, 'Peak Price': 3.95, 'Lowest Price': 3.95, 'Close Price': 3.95, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011357, 'Opening Price': 74.37, 'Peak Price': 74.46, 'Lowest Price': 74.34, 'Close Price': 74.44, 'Volume': 14924}
{'Stock Ticker': 'AAPL', 'Date': 200802011358, 'Opening Price': 133.84, 'Peak Price': 133.925, 'Lowest Price': 133.8, 'Close Price': 133.88, 'Volume': 39208}

{'Stock Ticker': 'LOCM', 'Date': 200802011353, 'Opening Price': 3.98, 'Peak Price': 3.98, 'Lowest Price': 3.98, 'Close Price': 3.98, 'Volume': 300}
{'Stock Ticker': 'AMZN', 'Date': 200802011355, 'Opening Price': 74.32, 'Peak Price': 74.39, 'Lowest Price': 74.3, 'Close Price': 74.32, 'Volume': 26357}
{'Stock Ticker': 'AAPL', 'Date': 200802011358, 'Opening Price': 133.84, 'Peak Price': 133.925, 'Lowest Price': 133.8, 'Close Price': 133.88, 'Volume': 39208}

{'Stock Ticker': 'LOCM', 'Date': 200802011354, 'Opening Price': 3.98, 'Peak Price': 3.98, 'Lowest Price': 3.96, 'Close Price': 3.98, 'Volume': 500}
{'Stock Ticker': 'AMZN', 'Date': 200802011355, 'Opening Price': 74.32, 'Peak Price': 74.39, 'Lowest Price': 74.3, 'Close Price': 74.32, 'Volume': 26357}
{'Stock Ticker': 'AAPL', 'Date': 200802011358, 'Opening Price': 133.84, 'Peak Price': 133.925, 'Lowest Price': 133.8, 'Close Price': 133.88, 'Volume': 39208}

{'Stock Ticker': 'LOCM', 'Date': 200802011353, 'Opening Price': 3.98, 'Peak Price': 3.98, 'Lowest Price': 3.98, 'Close Price': 3.98, 'Volume': 300}
{'Stock Ticker': 'AMZN', 'Date': 200802011354, 'Opening Price': 74.41, 'Peak Price': 74.42, 'Lowest Price': 74.29, 'Close Price': 74.33, 'Volume': 21964}
{'Stock Ticker': 'AAPL', 'Date': 200802011358, 'Opening Price': 133.84, 'Peak Price': 133.925, 'Lowest Price': 133.8, 'Close Price': 133.88, 'Volume': 39208}

{'Stock Ticker': 'LOCM', 'Date': 200802011355, 'Opening Price': 3.95, 'Peak Price': 3.95, 'Lowest Price': 3.94, 'Close Price': 3.94, 'Volume': 500}
{'Stock Ticker': 'AMZN', 'Date': 200802011356, 'Opening Price': 74.3204, 'Peak Price': 74.5, 'Lowest Price': 74.32, 'Close Price': 74.37, 'Volume': 30990}
{'Stock Ticker': 'AAPL', 'Date': 200802011358, 'Opening Price': 133.84, 'Peak Price': 133.925, 'Lowest Price': 133.8, 'Close Price': 133.88, 'Volume': 39208}

{'Stock Ticker': 'LOCM', 'Date': 200802011353, 'Opening Price': 3.98, 'Peak Price': 3.98, 'Lowest Price': 3.98, 'Close Price': 3.98, 'Volume': 300}
{'Stock Ticker': 'AMZN', 'Date': 200802011356, 'Opening Price': 74.3204, 'Peak Price': 74.5, 'Lowest Price': 74.32, 'Close Price': 74.37, 'Volume': 30990}
{'Stock Ticker': 'AAPL', 'Date': 200802011358, 'Opening Price': 133.84, 'Peak Price': 133.925, 'Lowest Price': 133.8, 'Close Price': 133.88, 'Volume': 39208}

{'Stock Ticker': 'LOCM', 'Date': 200802011354, 'Opening Price': 3.98, 'Peak Price': 3.98, 'Lowest Price': 3.96, 'Close Price': 3.98, 'Volume': 500}
{'Stock Ticker': 'AMZN', 'Date': 200802011356, 'Opening Price': 74.3204, 'Peak Price': 74.5, 'Lowest Price': 74.32, 'Close Price': 74.37, 'Volume': 30990}
{'Stock Ticker': 'AAPL', 'Date': 200802011358, 'Opening Price': 133.84, 'Peak Price': 133.925, 'Lowest Price': 133.8, 'Close Price': 133.88, 'Volume': 39208}

{'Stock Ticker': 'LOCM', 'Date': 200802011356, 'Opening Price': 3.95, 'Peak Price': 3.95, 'Lowest Price': 3.95, 'Close Price': 3.95, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011358, 'Opening Price': 74.44, 'Peak Price': 74.48, 'Lowest Price': 74.41, 'Close Price': 74.48, 'Volume': 14736}
{'Stock Ticker': 'AAPL', 'Date': 200802011359, 'Opening Price': 133.88, 'Peak Price': 134.0913, 'Lowest Price': 133.63, 'Close Price': 133.67, 'Volume': 77385}

{'Stock Ticker': 'LOCM', 'Date': 200802011354, 'Opening Price': 3.98, 'Peak Price': 3.98, 'Lowest Price': 3.96, 'Close Price': 3.98, 'Volume': 500}
{'Stock Ticker': 'AMZN', 'Date': 200802011358, 'Opening Price': 74.44, 'Peak Price': 74.48, 'Lowest Price': 74.41, 'Close Price': 74.48, 'Volume': 14736}
{'Stock Ticker': 'AAPL', 'Date': 200802011359, 'Opening Price': 133.88, 'Peak Price': 134.0913, 'Lowest Price': 133.63, 'Close Price': 133.67, 'Volume': 77385}

{'Stock Ticker': 'LOCM', 'Date': 200802011355, 'Opening Price': 3.95, 'Peak Price': 3.95, 'Lowest Price': 3.94, 'Close Price': 3.94, 'Volume': 500}
{'Stock Ticker': 'AMZN', 'Date': 200802011358, 'Opening Price': 74.44, 'Peak Price': 74.48, 'Lowest Price': 74.41, 'Close Price': 74.48, 'Volume': 14736}
{'Stock Ticker': 'AAPL', 'Date': 200802011359, 'Opening Price': 133.88, 'Peak Price': 134.0913, 'Lowest Price': 133.63, 'Close Price': 133.67, 'Volume': 77385}

{'Stock Ticker': 'LOCM', 'Date': 200802011354, 'Opening Price': 3.98, 'Peak Price': 3.98, 'Lowest Price': 3.96, 'Close Price': 3.98, 'Volume': 500}
{'Stock Ticker': 'AMZN', 'Date': 200802011356, 'Opening Price': 74.3204, 'Peak Price': 74.5, 'Lowest Price': 74.32, 'Close Price': 74.37, 'Volume': 30990}
{'Stock Ticker': 'AAPL', 'Date': 200802011359, 'Opening Price': 133.88, 'Peak Price': 134.0913, 'Lowest Price': 133.63, 'Close Price': 133.67, 'Volume': 77385}

{'Stock Ticker': 'LOCM', 'Date': 200802011355, 'Opening Price': 3.95, 'Peak Price': 3.95, 'Lowest Price': 3.94, 'Close Price': 3.94, 'Volume': 500}
{'Stock Ticker': 'AMZN', 'Date': 200802011356, 'Opening Price': 74.3204, 'Peak Price': 74.5, 'Lowest Price': 74.32, 'Close Price': 74.37, 'Volume': 30990}
{'Stock Ticker': 'AAPL', 'Date': 200802011359, 'Opening Price': 133.88, 'Peak Price': 134.0913, 'Lowest Price': 133.63, 'Close Price': 133.67, 'Volume': 77385}

{'Stock Ticker': 'LOCM', 'Date': 200802011354, 'Opening Price': 3.98, 'Peak Price': 3.98, 'Lowest Price': 3.96, 'Close Price': 3.98, 'Volume': 500}
{'Stock Ticker': 'AMZN', 'Date': 200802011355, 'Opening Price': 74.32, 'Peak Price': 74.39, 'Lowest Price': 74.3, 'Close Price': 74.32, 'Volume': 26357}
{'Stock Ticker': 'AAPL', 'Date': 200802011359, 'Opening Price': 133.88, 'Peak Price': 134.0913, 'Lowest Price': 133.63, 'Close Price': 133.67, 'Volume': 77385}

{'Stock Ticker': 'LOCM', 'Date': 200802011356, 'Opening Price': 3.95, 'Peak Price': 3.95, 'Lowest Price': 3.95, 'Close Price': 3.95, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011357, 'Opening Price': 74.37, 'Peak Price': 74.46, 'Lowest Price': 74.34, 'Close Price': 74.44, 'Volume': 14924}
{'Stock Ticker': 'AAPL', 'Date': 200802011359, 'Opening Price': 133.88, 'Peak Price': 134.0913, 'Lowest Price': 133.63, 'Close Price': 133.67, 'Volume': 77385}

{'Stock Ticker': 'LOCM', 'Date': 200802011354, 'Opening Price': 3.98, 'Peak Price': 3.98, 'Lowest Price': 3.96, 'Close Price': 3.98, 'Volume': 500}
{'Stock Ticker': 'AMZN', 'Date': 200802011357, 'Opening Price': 74.37, 'Peak Price': 74.46, 'Lowest Price': 74.34, 'Close Price': 74.44, 'Volume': 14924}
{'Stock Ticker': 'AAPL', 'Date': 200802011359, 'Opening Price': 133.88, 'Peak Price': 134.0913, 'Lowest Price': 133.63, 'Close Price': 133.67, 'Volume': 77385}

{'Stock Ticker': 'LOCM', 'Date': 200802011355, 'Opening Price': 3.95, 'Peak Price': 3.95, 'Lowest Price': 3.94, 'Close Price': 3.94, 'Volume': 500}
{'Stock Ticker': 'AMZN', 'Date': 200802011357, 'Opening Price': 74.37, 'Peak Price': 74.46, 'Lowest Price': 74.34, 'Close Price': 74.44, 'Volume': 14924}
{'Stock Ticker': 'AAPL', 'Date': 200802011359, 'Opening Price': 133.88, 'Peak Price': 134.0913, 'Lowest Price': 133.63, 'Close Price': 133.67, 'Volume': 77385}

{'Stock Ticker': 'LOCM', 'Date': 200802011355, 'Opening Price': 3.95, 'Peak Price': 3.95, 'Lowest Price': 3.94, 'Close Price': 3.94, 'Volume': 500}
{'Stock Ticker': 'AMZN', 'Date': 200802011359, 'Opening Price': 74.47, 'Peak Price': 74.48, 'Lowest Price': 74.35, 'Close Price': 74.38, 'Volume': 24171}
{'Stock Ticker': 'AAPL', 'Date': 200802011400, 'Opening Price': 133.66, 'Peak Price': 133.79, 'Lowest Price': 133.62, 'Close Price': 133.62, 'Volume': 52814}

{'Stock Ticker': 'LOCM', 'Date': 200802011356, 'Opening Price': 3.95, 'Peak Price': 3.95, 'Lowest Price': 3.95, 'Close Price': 3.95, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011359, 'Opening Price': 74.47, 'Peak Price': 74.48, 'Lowest Price': 74.35, 'Close Price': 74.38, 'Volume': 24171}
{'Stock Ticker': 'AAPL', 'Date': 200802011400, 'Opening Price': 133.66, 'Peak Price': 133.79, 'Lowest Price': 133.62, 'Close Price': 133.62, 'Volume': 52814}

{'Stock Ticker': 'LOCM', 'Date': 200802011358, 'Opening Price': 3.97, 'Peak Price': 3.97, 'Lowest Price': 3.97, 'Close Price': 3.97, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011359, 'Opening Price': 74.47, 'Peak Price': 74.48, 'Lowest Price': 74.35, 'Close Price': 74.38, 'Volume': 24171}
{'Stock Ticker': 'AAPL', 'Date': 200802011400, 'Opening Price': 133.66, 'Peak Price': 133.79, 'Lowest Price': 133.62, 'Close Price': 133.62, 'Volume': 52814}

{'Stock Ticker': 'LOCM', 'Date': 200802011355, 'Opening Price': 3.95, 'Peak Price': 3.95, 'Lowest Price': 3.94, 'Close Price': 3.94, 'Volume': 500}
{'Stock Ticker': 'AMZN', 'Date': 200802011357, 'Opening Price': 74.37, 'Peak Price': 74.46, 'Lowest Price': 74.34, 'Close Price': 74.44, 'Volume': 14924}
{'Stock Ticker': 'AAPL', 'Date': 200802011400, 'Opening Price': 133.66, 'Peak Price': 133.79, 'Lowest Price': 133.62, 'Close Price': 133.62, 'Volume': 52814}

{'Stock Ticker': 'LOCM', 'Date': 200802011356, 'Opening Price': 3.95, 'Peak Price': 3.95, 'Lowest Price': 3.95, 'Close Price': 3.95, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011357, 'Opening Price': 74.37, 'Peak Price': 74.46, 'Lowest Price': 74.34, 'Close Price': 74.44, 'Volume': 14924}
{'Stock Ticker': 'AAPL', 'Date': 200802011400, 'Opening Price': 133.66, 'Peak Price': 133.79, 'Lowest Price': 133.62, 'Close Price': 133.62, 'Volume': 52814}

{'Stock Ticker': 'LOCM', 'Date': 200802011355, 'Opening Price': 3.95, 'Peak Price': 3.95, 'Lowest Price': 3.94, 'Close Price': 3.94, 'Volume': 500}
{'Stock Ticker': 'AMZN', 'Date': 200802011356, 'Opening Price': 74.3204, 'Peak Price': 74.5, 'Lowest Price': 74.32, 'Close Price': 74.37, 'Volume': 30990}
{'Stock Ticker': 'AAPL', 'Date': 200802011400, 'Opening Price': 133.66, 'Peak Price': 133.79, 'Lowest Price': 133.62, 'Close Price': 133.62, 'Volume': 52814}

{'Stock Ticker': 'LOCM', 'Date': 200802011355, 'Opening Price': 3.95, 'Peak Price': 3.95, 'Lowest Price': 3.94, 'Close Price': 3.94, 'Volume': 500}
{'Stock Ticker': 'AMZN', 'Date': 200802011358, 'Opening Price': 74.44, 'Peak Price': 74.48, 'Lowest Price': 74.41, 'Close Price': 74.48, 'Volume': 14736}
{'Stock Ticker': 'AAPL', 'Date': 200802011400, 'Opening Price': 133.66, 'Peak Price': 133.79, 'Lowest Price': 133.62, 'Close Price': 133.62, 'Volume': 52814}

{'Stock Ticker': 'LOCM', 'Date': 200802011356, 'Opening Price': 3.95, 'Peak Price': 3.95, 'Lowest Price': 3.95, 'Close Price': 3.95, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011358, 'Opening Price': 74.44, 'Peak Price': 74.48, 'Lowest Price': 74.41, 'Close Price': 74.48, 'Volume': 14736}
{'Stock Ticker': 'AAPL', 'Date': 200802011400, 'Opening Price': 133.66, 'Peak Price': 133.79, 'Lowest Price': 133.62, 'Close Price': 133.62, 'Volume': 52814}

{'Stock Ticker': 'LOCM', 'Date': 200802011358, 'Opening Price': 3.97, 'Peak Price': 3.97, 'Lowest Price': 3.97, 'Close Price': 3.97, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011400, 'Opening Price': 74.38, 'Peak Price': 74.41, 'Lowest Price': 74.35, 'Close Price': 74.36, 'Volume': 21650}
{'Stock Ticker': 'AAPL', 'Date': 200802011401, 'Opening Price': 133.62, 'Peak Price': 133.83, 'Lowest Price': 133.62, 'Close Price': 133.65, 'Volume': 69777}

{'Stock Ticker': 'LOCM', 'Date': 200802011356, 'Opening Price': 3.95, 'Peak Price': 3.95, 'Lowest Price': 3.95, 'Close Price': 3.95, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011400, 'Opening Price': 74.38, 'Peak Price': 74.41, 'Lowest Price': 74.35, 'Close Price': 74.36, 'Volume': 21650}
{'Stock Ticker': 'AAPL', 'Date': 200802011401, 'Opening Price': 133.62, 'Peak Price': 133.83, 'Lowest Price': 133.62, 'Close Price': 133.65, 'Volume': 69777}

{'Stock Ticker': 'LOCM', 'Date': 200802011359, 'Opening Price': 3.97, 'Peak Price': 3.99, 'Lowest Price': 3.97, 'Close Price': 3.99, 'Volume': 500}
{'Stock Ticker': 'AMZN', 'Date': 200802011400, 'Opening Price': 74.38, 'Peak Price': 74.41, 'Lowest Price': 74.35, 'Close Price': 74.36, 'Volume': 21650}
{'Stock Ticker': 'AAPL', 'Date': 200802011401, 'Opening Price': 133.62, 'Peak Price': 133.83, 'Lowest Price': 133.62, 'Close Price': 133.65, 'Volume': 69777}

{'Stock Ticker': 'LOCM', 'Date': 200802011356, 'Opening Price': 3.95, 'Peak Price': 3.95, 'Lowest Price': 3.95, 'Close Price': 3.95, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011358, 'Opening Price': 74.44, 'Peak Price': 74.48, 'Lowest Price': 74.41, 'Close Price': 74.48, 'Volume': 14736}
{'Stock Ticker': 'AAPL', 'Date': 200802011401, 'Opening Price': 133.62, 'Peak Price': 133.83, 'Lowest Price': 133.62, 'Close Price': 133.65, 'Volume': 69777}

{'Stock Ticker': 'LOCM', 'Date': 200802011356, 'Opening Price': 3.95, 'Peak Price': 3.95, 'Lowest Price': 3.95, 'Close Price': 3.95, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011357, 'Opening Price': 74.37, 'Peak Price': 74.46, 'Lowest Price': 74.34, 'Close Price': 74.44, 'Volume': 14924}
{'Stock Ticker': 'AAPL', 'Date': 200802011401, 'Opening Price': 133.62, 'Peak Price': 133.83, 'Lowest Price': 133.62, 'Close Price': 133.65, 'Volume': 69777}

{'Stock Ticker': 'LOCM', 'Date': 200802011358, 'Opening Price': 3.97, 'Peak Price': 3.97, 'Lowest Price': 3.97, 'Close Price': 3.97, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011359, 'Opening Price': 74.47, 'Peak Price': 74.48, 'Lowest Price': 74.35, 'Close Price': 74.38, 'Volume': 24171}
{'Stock Ticker': 'AAPL', 'Date': 200802011401, 'Opening Price': 133.62, 'Peak Price': 133.83, 'Lowest Price': 133.62, 'Close Price': 133.65, 'Volume': 69777}

{'Stock Ticker': 'LOCM', 'Date': 200802011356, 'Opening Price': 3.95, 'Peak Price': 3.95, 'Lowest Price': 3.95, 'Close Price': 3.95, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011359, 'Opening Price': 74.47, 'Peak Price': 74.48, 'Lowest Price': 74.35, 'Close Price': 74.38, 'Volume': 24171}
{'Stock Ticker': 'AAPL', 'Date': 200802011401, 'Opening Price': 133.62, 'Peak Price': 133.83, 'Lowest Price': 133.62, 'Close Price': 133.65, 'Volume': 69777}

{'Stock Ticker': 'LOCM', 'Date': 200802011359, 'Opening Price': 3.97, 'Peak Price': 3.99, 'Lowest Price': 3.97, 'Close Price': 3.99, 'Volume': 500}
{'Stock Ticker': 'AMZN', 'Date': 200802011401, 'Opening Price': 74.39, 'Peak Price': 74.49, 'Lowest Price': 74.37, 'Close Price': 74.44, 'Volume': 21712}
{'Stock Ticker': 'AAPL', 'Date': 200802011402, 'Opening Price': 133.64, 'Peak Price': 133.77, 'Lowest Price': 133.5, 'Close Price': 133.63, 'Volume': 91466}

{'Stock Ticker': 'LOCM', 'Date': 200802011358, 'Opening Price': 3.97, 'Peak Price': 3.97, 'Lowest Price': 3.97, 'Close Price': 3.97, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011401, 'Opening Price': 74.39, 'Peak Price': 74.49, 'Lowest Price': 74.37, 'Close Price': 74.44, 'Volume': 21712}
{'Stock Ticker': 'AAPL', 'Date': 200802011402, 'Opening Price': 133.64, 'Peak Price': 133.77, 'Lowest Price': 133.5, 'Close Price': 133.63, 'Volume': 91466}

{'Stock Ticker': 'LOCM', 'Date': 200802011400, 'Opening Price': 3.98, 'Peak Price': 3.99, 'Lowest Price': 3.98, 'Close Price': 3.99, 'Volume': 500}
{'Stock Ticker': 'AMZN', 'Date': 200802011401, 'Opening Price': 74.39, 'Peak Price': 74.49, 'Lowest Price': 74.37, 'Close Price': 74.44, 'Volume': 21712}
{'Stock Ticker': 'AAPL', 'Date': 200802011402, 'Opening Price': 133.64, 'Peak Price': 133.77, 'Lowest Price': 133.5, 'Close Price': 133.63, 'Volume': 91466}

{'Stock Ticker': 'LOCM', 'Date': 200802011358, 'Opening Price': 3.97, 'Peak Price': 3.97, 'Lowest Price': 3.97, 'Close Price': 3.97, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011359, 'Opening Price': 74.47, 'Peak Price': 74.48, 'Lowest Price': 74.35, 'Close Price': 74.38, 'Volume': 24171}
{'Stock Ticker': 'AAPL', 'Date': 200802011402, 'Opening Price': 133.64, 'Peak Price': 133.77, 'Lowest Price': 133.5, 'Close Price': 133.63, 'Volume': 91466}

{'Stock Ticker': 'LOCM', 'Date': 200802011359, 'Opening Price': 3.97, 'Peak Price': 3.99, 'Lowest Price': 3.97, 'Close Price': 3.99, 'Volume': 500}
{'Stock Ticker': 'AMZN', 'Date': 200802011400, 'Opening Price': 74.38, 'Peak Price': 74.41, 'Lowest Price': 74.35, 'Close Price': 74.36, 'Volume': 21650}
{'Stock Ticker': 'AAPL', 'Date': 200802011402, 'Opening Price': 133.64, 'Peak Price': 133.77, 'Lowest Price': 133.5, 'Close Price': 133.63, 'Volume': 91466}

{'Stock Ticker': 'LOCM', 'Date': 200802011358, 'Opening Price': 3.97, 'Peak Price': 3.97, 'Lowest Price': 3.97, 'Close Price': 3.97, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011400, 'Opening Price': 74.38, 'Peak Price': 74.41, 'Lowest Price': 74.35, 'Close Price': 74.36, 'Volume': 21650}
